"Year","Date","Station","Survey","SurveyRep","SurveyCode","Index","TimeStart","DWRStationNo","TowDuration","Region","Depth","ECSurfacePreTow","ECBottomPreTow","Temperature","Secchi","Chl_a","MeterDiff","Volume","ACARTELA","ACARTIA","DIAPTOM","EURYTEM","OTHCALAD","PDIAPFOR","PDIAPMAR","SINOCAL","TORTANUS","ALLCALADULTS","AVERNAL","LIMNOSPP","LIMNOSINE","LIMNOTET","OITHDAV","OITHSIM","OITHSPP","OTHCYCAD","ALLCYCADULTS","HARPACT","CALJUV","EURYJUV","OTHCALJUV","PDIAPJUV","SINOCALJUV","ASINEJUV","ACARJUV","DIAPTJUV","TORTJUV","ALLCALJUV","CYCJUV","LIMNOJUV","OITHJUV","OTHCYCJUV","ALLCYCJUV","COPNAUP","EURYNAUP","OTHCOPNAUP","PDIAPNAUP","SINONAUP","ALLCOPNAUP","BOSMINA","DAPHNIA","DIAPHAN","OTHCLADO","ALLCLADOCERA","ASPLANCH","KERATELA","OTHROT","POLYARTH","SYNCH","SYNCHBIC","TRICHO","BARNNAUP","CRABZOEA","TowDuration.y","Depth.y","ECSurfacePreTow.y","ECBottomPreTow.y","Temperature.y","Secchi.y","Chl_a.y","Acanthomysis.aspera","Acanthomysis.hwanhaiensis","Alienacanthomysis.macropsis","Deltamysis.holmquistae","Hyperacanthomysis.longirostris","Neomysis.kadiakensis","Neomysis.mercedis","Unidentified.mysid","Month","Lat","Lon","NJ_BPUV","JA_BPUV","JAC_BPUV","NJAC_BPUV","AC_BPUV","M_BPUV","JACM_BPUV","NJACM_BPUV","ACM_BPUV"
1974,1974-04-17,"NZS42",4,2,19740402,1,NA,"NZS42",10,"West",NA,999,NA,16.8,17,NA,1431,6.351092534,NA,0,0,2294.6,0,NA,NA,NA,NA,2294.6,0,NA,NA,NA,NA,NA,NA,0,0,236.2,2420.8,NA,NA,NA,NA,NA,NA,NA,NA,2420.8,7406.6,NA,NA,NA,7406.6,86.6,NA,NA,NA,NA,86.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,999,NA,16.8,17,NA,NA,NA,NA,NA,NA,NA,9.52,NA,"April",38.18055556,-122.0472222,2507.4,4715.4,4715.4,4802,2294.6,9.52,4724.92,4811.52,2304.12
1974,1974-04-18,"NZ042",4,2,19740402,1,NA,NA,10,"Far West",NA,162,NA,14.3,24,NA,1837,8.153009773,NA,0,245.3,75.3,0,NA,NA,NA,NA,320.6,783,NA,NA,NA,NA,NA,NA,0,783,134.9,202.4,NA,NA,NA,NA,NA,NA,NA,NA,202.4,2081.2,NA,NA,NA,2081.2,3.7,NA,NA,NA,NA,3.7,250.2,539.7,0,61.3,851.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,162,NA,14.3,24,NA,NA,NA,NA,NA,NA,NA,6.41,NA,"April",38.04916667,-122.0922222,206.1,1060.7,1911.9,1915.6,1709.5,6.41,1918.31,1922.01,1715.91
1974,1974-04-18,"NZ048",4,2,19740402,1,NA,"D8",10,"West",NA,151,NA,14.6,27,NA,1849,8.20626841,NA,0,48.7,0,0,NA,NA,NA,NA,48.7,0,NA,NA,NA,NA,NA,NA,0,0,0,18.3,NA,NA,NA,NA,NA,NA,NA,NA,18.3,2948,NA,NA,NA,2948,7.3,NA,NA,NA,NA,7.3,292.5,341.2,0,73.1,706.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,151,NA,14.6,27,NA,NA,NA,NA,NA,NA,NA,1.03,NA,"April",38.06,-121.9958333,25.6,18.3,725.1,732.4,706.8,1.03,726.13,733.43,707.83
1974,1974-04-18,"NZ054",4,2,19740402,1,NA,"D10",10,"West",NA,153,NA,14.8,30,NA,1767,7.842334387,NA,0,229.5,0,0,NA,NA,NA,NA,229.5,0,NA,NA,NA,NA,NA,NA,0,0,0,200.8,NA,NA,NA,NA,NA,NA,NA,NA,200.8,4080.9,NA,NA,NA,4080.9,11.5,NA,NA,NA,NA,11.5,332.8,382.5,0,38.3,753.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,153,NA,14.8,30,NA,NA,NA,NA,NA,NA,NA,0.79,NA,"April",38.04583333,-121.9063889,212.3,200.8,954.4,965.9,753.6,0.79,955.19,966.69,754.39
1974,1974-04-18,"NZ060",4,2,19740402,1,NA,"D4",10,"West",NA,145,NA,14.4,30,NA,1898,8.423741181,NA,0,142.5,0,0,NA,NA,NA,NA,142.5,0,NA,NA,NA,NA,NA,NA,0,0,0,35.6,NA,NA,NA,NA,NA,NA,NA,NA,35.6,2333.4,NA,NA,NA,2333.4,0,NA,NA,NA,NA,0,256.4,189.9,0,35.6,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,145,NA,14.4,30,NA,NA,NA,NA,NA,NA,NA,0.12,NA,"April",38.06444444,-121.8288889,35.6,35.6,517.5,517.5,481.9,0.12,517.62,517.62,482.02
1974,1974-04-19,"NZD28",4,2,19740402,1,NA,"D28A",10,"South",NA,357,NA,17,46,NA,1667,7.398512407,NA,0,288.3,0,0,NA,NA,NA,NA,288.3,0,NA,NA,NA,NA,NA,NA,0,0,72.1,108.1,NA,NA,NA,NA,NA,NA,NA,NA,108.1,3391,NA,NA,NA,3391,36,NA,NA,NA,NA,36,1059.7,2739.3,0,0,3799,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,357,NA,17,46,NA,NA,NA,NA,NA,NA,NA,1.94,NA,"April",37.98277778,-121.5772222,144.1,108.1,3907.1,3943.1,3799,1.94,3909.04,3945.04,3800.94
1974,1974-05-10,"NZ080",5,1,19740501,1,NA,NA,10,"South",NA,155,NA,18.2,40,NA,1013,4.495916658,NA,0,444.8,682.4,0,NA,NA,NA,NA,1127.2,0,NA,NA,NA,NA,NA,NA,0,0,0,166.8,NA,NA,NA,NA,NA,NA,NA,NA,166.8,2989.4,NA,NA,NA,2989.4,133.5,NA,NA,NA,NA,133.5,9074.9,34698.2,0,0,43773.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,155,NA,18.2,40,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"May",38.07333333,-121.6766667,300.3,849.2,44622.3,44755.8,44455.5,3.5,44625.8,44759.3,44459
1974,1974-05-10,"NZ086",5,1,19740501,1,NA,"D26",10,"South",NA,135,NA,18.2,46,NA,1891,8.392673642,NA,0,238.3,0,0,NA,NA,NA,NA,238.3,0,NA,NA,NA,NA,NA,NA,0,0,0,178.7,NA,NA,NA,NA,NA,NA,NA,NA,178.7,3803.3,NA,NA,NA,3803.3,0,NA,NA,NA,NA,0,8007,11676.9,0,297.9,19981.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,135,NA,18.2,46,NA,NA,NA,NA,NA,NA,NA,19.26,NA,"May",38.07777778,-121.5702778,178.7,178.7,20160.5,20160.5,19981.8,19.26,20179.76,20179.76,20001.06
1974,1974-05-10,"NZ092",5,1,19740501,1,NA,"P8",10,"South",NA,433,NA,20,35,NA,1074,4.766648065,NA,0,1678.3,0,0,NA,NA,NA,NA,1678.3,0,NA,NA,NA,NA,NA,NA,0,0,839.2,1888.1,NA,NA,NA,NA,NA,NA,NA,NA,1888.1,23966.5,NA,NA,NA,23966.5,629.4,NA,NA,NA,NA,629.4,10070,85594.7,0,839.2,96503.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,433,NA,20,35,NA,NA,NA,NA,NA,NA,NA,2.14,NA,"May",37.97833333,-121.3819444,2517.5,1888.1,98392,99021.4,96503.9,2.14,98394.14,99023.54,96506.04
1974,1974-05-10,"NZM10",5,1,19740501,1,NA,"MD10A",10,"South",NA,188,NA,20.9,34,NA,1798,7.979919201,NA,0,8020.1,0,0,NA,NA,NA,NA,8020.1,0,NA,NA,NA,NA,NA,NA,0,0,0,3007.5,NA,NA,NA,NA,NA,NA,NA,NA,3007.5,24421.3,NA,NA,NA,24421.3,401,NA,NA,NA,NA,401,45113.2,148372.4,0,2506.3,195992,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,188,NA,20.9,34,NA,NA,NA,NA,NA,NA,NA,0.21,NA,"May",38.04361111,-121.4263889,3408.5,3007.5,198999.4,199400.4,195991.9,0.21,198999.61,199400.61,195992.11
1974,1974-05-13,"NZ064",5,1,19740501,1,NA,"D22",10,"North",NA,130,NA,17.6,32,NA,1785,7.922222343,NA,0,176.7,135.5,0,NA,NA,NA,NA,312.3,445.3,NA,NA,NA,NA,NA,NA,0,445.3,6.3,170.4,NA,NA,NA,NA,NA,NA,NA,NA,170.4,1463.2,NA,NA,NA,1463.2,5,NA,NA,NA,NA,5,109.8,151.5,0,31.6,292.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,130,NA,17.6,32,NA,NA,NA,NA,NA,NA,NA,33.57,NA,"May",38.08472222,-121.7380556,175.4,751.2,1044.1,1049.1,873.7,33.57,1077.67,1082.67,907.27
1974,1974-05-14,"NZ028",5,1,19740501,1,NA,"D7",10,"West",NA,388,NA,16.2,15,NA,1962,8.707787248,NA,0,23,1374.1,0,NA,NA,NA,NA,1397,192.9,NA,NA,NA,NA,NA,NA,0,192.9,11.5,749.3,NA,NA,NA,NA,NA,NA,NA,NA,749.3,598.1,NA,NA,NA,598.1,1.7,NA,NA,NA,NA,1.7,0,23,0,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,388,NA,16.2,15,NA,NA,NA,NA,NA,NA,NA,67.8,NA,"May",38.11722222,-122.0472222,751,2316.3,2339.3,2341,1590,67.8,2407.1,2408.8,1657.8
1974,1974-05-14,"NZ032",5,1,19740501,1,NA,"NZ032",10,"West",NA,798,NA,18.6,19,NA,1910,8.476999818,NA,0,141.6,10206.2,0,NA,NA,NA,NA,10347.7,832.4,NA,NA,NA,NA,NA,NA,0,832.4,141.6,4671.5,NA,NA,NA,NA,NA,NA,NA,NA,4671.5,1843.1,NA,NA,NA,1843.1,42.5,NA,NA,NA,NA,42.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,798,NA,18.6,19,NA,NA,NA,NA,NA,NA,NA,85.32,NA,"May",38.17027778,-122.0208333,4714,15710.1,15710.1,15752.6,11038.6,85.32,15795.42,15837.92,11123.92
1974,1974-05-14,"NZ074",5,1,19740501,1,NA,"D12",10,"West",NA,164,NA,18.3,34,NA,1721,7.638176276,NA,0,1047.4,2410,0,NA,NA,NA,NA,3457.4,0,NA,NA,NA,NA,NA,NA,0,0,0,392.8,NA,NA,NA,NA,NA,NA,NA,NA,392.8,4399,NA,NA,NA,4399,209.5,NA,NA,NA,NA,209.5,26393.7,95310.7,0,261.8,121966.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,164,NA,18.3,34,NA,NA,NA,NA,NA,NA,NA,7.01,NA,"May",38.02222222,-121.8036111,602.3,2802.8,124769,124978.5,124376.2,7.01,124776.01,124985.51,124383.21
1974,1974-05-14,"NZS42",5,1,19740501,1,NA,"NZS42",10,"West",NA,1311,NA,18.3,20,NA,1870,8.299471026,NA,0,241,6191.8,0,NA,NA,NA,NA,6432.8,0,NA,NA,NA,NA,NA,NA,0,0,90.4,5738.3,NA,NA,NA,NA,NA,NA,NA,NA,5738.3,3947.2,NA,NA,NA,3947.2,33.1,NA,NA,NA,NA,33.1,18.1,120.5,0,0,138.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1311,NA,18.3,20,NA,NA,NA,NA,NA,NA,NA,50.47,NA,"May",38.18055556,-122.0472222,5771.4,11930.1,12068.7,12101.8,6330.4,50.47,12119.17,12152.27,6380.87
1974,1974-05-15,"NZD28",5,1,19740501,1,NA,"D28A",10,"South",NA,179,NA,19.6,28,NA,1734,7.695873133,NA,0,389.8,0,0,NA,NA,NA,NA,389.8,0,NA,NA,NA,NA,NA,NA,0,0,0,146.2,NA,NA,NA,NA,NA,NA,NA,NA,146.2,2783.3,NA,NA,NA,2783.3,19.5,NA,NA,NA,NA,19.5,9765,31965.2,0,97.5,41827.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,179,NA,19.6,28,NA,NA,NA,NA,NA,NA,NA,11.24,NA,"May",37.98277778,-121.5772222,165.7,146.2,41973.9,41993.4,41827.7,11.24,41985.14,42004.64,41838.94
1974,1974-05-17,"NZ042",5,1,19740501,1,NA,NA,10,"Far West",NA,1482,NA,16.6,20,NA,1495,6.635138601,NA,0,0,55347.7,0,NA,NA,NA,NA,55347.7,5772.9,NA,NA,NA,NA,NA,NA,0,5772.9,859.1,36080.6,NA,NA,NA,NA,NA,NA,NA,NA,36080.6,2405.4,NA,NA,NA,2405.4,658.6,NA,NA,NA,NA,658.6,171.8,3436.3,0,0,3608.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1482,NA,16.6,20,NA,NA,NA,NA,NA,NA,NA,43.48,NA,"May",38.04916667,-122.0922222,36739.2,97201.2,100809.3,101467.9,64728.7,43.48,100852.78,101511.38,64772.18
1974,1974-05-17,"NZ048",5,1,19740501,1,NA,"D8",10,"West",NA,155,NA,16.7,26,NA,1717,7.620423397,NA,0,0,1711.1,0,NA,NA,NA,NA,1711.1,562.2,NA,NA,NA,NA,NA,NA,0,562.2,167.3,836.6,NA,NA,NA,NA,NA,NA,NA,NA,836.6,3841.5,NA,NA,NA,3841.5,172.9,NA,NA,NA,NA,172.9,2208.5,22977.7,0,0,25186.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,155,NA,16.7,26,NA,NA,NA,NA,NA,NA,NA,37.53,NA,"May",38.06,-121.9958333,1009.5,3109.9,28296.1,28469,27459.5,37.53,28333.63,28506.53,27497.03
1974,1974-05-17,"NZ054",5,1,19740501,1,NA,"D10",10,"West",NA,157,NA,16.7,32,NA,1676,7.438456385,NA,0,0,0,0,NA,NA,NA,NA,0,429.1,NA,NA,NA,NA,NA,NA,0,429.1,0,191.6,NA,NA,NA,NA,NA,NA,NA,NA,191.6,5364,NA,NA,NA,5364,102.2,NA,NA,NA,NA,102.2,9961.7,45466.4,0,0,55428.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,157,NA,16.7,32,NA,NA,NA,NA,NA,NA,NA,14.27,NA,"May",38.04583333,-121.9063889,293.8,620.7,56048.8,56151,55857.2,14.27,56063.07,56165.27,55871.47
1974,1974-05-17,"NZ060",5,1,19740501,1,NA,"D4",10,"West",NA,153,NA,16.7,32,NA,1701,7.54941188,NA,0,503.4,1351.2,0,NA,NA,NA,NA,1854.6,1057,NA,NA,NA,NA,NA,NA,0,1057,62.9,283.1,NA,NA,NA,NA,NA,NA,NA,NA,283.1,951.3,NA,NA,NA,951.3,18.9,NA,NA,NA,NA,18.9,4869.9,27432.6,0,314.6,32617.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,153,NA,16.7,32,NA,NA,NA,NA,NA,NA,NA,23.73,NA,"May",38.06444444,-121.8288889,302,2691.3,35308.4,35327.3,35025.3,23.73,35332.13,35351.03,35049.03
1974,1974-05-27,"NZ080",5,2,19740502,1,NA,NA,10,"South",NA,152,NA,19.6,38,NA,1234,5.476763233,NA,0,0,336.1,0,NA,NA,NA,NA,336.1,1840.5,NA,NA,NA,NA,NA,NA,0,1840.5,0,328.7,NA,NA,NA,NA,NA,NA,NA,NA,328.7,4417.2,NA,NA,NA,4417.2,21.9,NA,NA,NA,NA,21.9,2563.6,46450.8,0,657.3,49671.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,152,NA,19.6,38,NA,NA,NA,NA,NA,NA,NA,1.8,NA,"May",38.07333333,-121.6766667,350.6,2505.3,52177,52198.9,51848.3,1.8,52178.8,52200.7,51850.1
1974,1974-05-27,"NZ086",5,2,19740502,1,NA,"D26",10,"South",NA,141,NA,19.3,47,NA,1490,6.612947502,NA,0,846.8,0,0,NA,NA,NA,NA,846.8,2134,NA,NA,NA,NA,NA,NA,0,2134,0,317.6,NA,NA,NA,NA,NA,NA,NA,NA,317.6,2794.5,NA,NA,NA,2794.5,3,NA,NA,NA,NA,3,1034.3,4960,0,393.2,6387.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,141,NA,19.3,47,NA,NA,NA,NA,NA,NA,NA,7.78,NA,"May",38.07777778,-121.5702778,320.6,2451.6,8839.1,8842.1,8521.5,7.78,8846.88,8849.88,8529.28
1974,1974-05-27,"NZ092",5,2,19740502,1,NA,"P8",10,"South",NA,351,NA,21.2,32,NA,1648,7.314186231,NA,0,5714.9,797,0,NA,NA,NA,NA,6511.9,9164.7,NA,NA,NA,NA,NA,NA,0,9164.7,259.8,2337.9,NA,NA,NA,NA,NA,NA,NA,NA,2337.9,19638.5,NA,NA,NA,19638.5,103.9,NA,NA,NA,NA,103.9,50187.4,21820.6,259.8,2208,74475.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,351,NA,21.2,32,NA,NA,NA,NA,NA,NA,NA,4.04,NA,"May",37.97833333,-121.3819444,2441.8,12299.6,86775.4,86879.3,84437.5,4.04,86779.44,86883.34,84441.54
1974,1974-05-27,"NZM10",5,2,19740502,1,NA,"MD10A",10,"South",NA,152,NA,22.3,30,NA,1459,6.475362688,NA,0,556,0,0,NA,NA,NA,NA,556,2335,NA,NA,NA,NA,NA,NA,0,2335,139,2501.8,NA,NA,NA,NA,NA,NA,NA,NA,2501.8,6304.5,NA,NA,NA,6304.5,319.7,NA,NA,NA,NA,319.7,5503.9,36137,972.9,556,43169.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,152,NA,22.3,30,NA,NA,NA,NA,NA,NA,NA,4.93,NA,"May",38.04361111,-121.4263889,2821.5,4836.8,48006.6,48326.3,45504.8,4.93,48011.53,48331.23,45509.73
1974,1974-05-28,"NZ064",5,2,19740502,1,NA,"D22",10,"North",NA,155,NA,19.2,32,NA,1651,7.32750089,NA,0,818.8,125.6,0,NA,NA,NA,NA,944.4,2613.7,NA,NA,NA,NA,NA,NA,0,2613.7,0,552.7,NA,NA,NA,NA,NA,NA,NA,NA,552.7,6740.6,NA,NA,NA,6740.6,61.4,NA,NA,NA,NA,61.4,442.2,3111.6,0,1514.8,5068.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,155,NA,19.2,32,NA,NA,NA,NA,NA,NA,NA,21.14,NA,"May",38.08472222,-121.7380556,614.1,3292,8360.6,8422,7807.9,21.14,8381.74,8443.14,7829.04
1974,1974-05-29,"NZ028",5,2,19740502,1,NA,"D7",10,"West",NA,1794,NA,18.3,17,NA,1793,7.957728102,NA,0,0,22900.9,1357.2,NA,NA,NA,NA,24258.1,253.3,NA,NA,NA,NA,NA,NA,0,253.3,0,3958.4,NA,NA,NA,NA,NA,NA,NA,NA,3958.4,2026.7,NA,NA,NA,2026.7,15.1,NA,NA,NA,NA,15.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1794,NA,18.3,17,NA,NA,NA,NA,NA,NA,NA,101.12,NA,"May",38.11722222,-122.0472222,3973.5,28469.8,28469.8,28484.9,24511.4,101.12,28570.92,28586.02,24612.52
1974,1974-05-29,"NZ032",5,2,19740502,1,NA,"NZ032",10,"West",NA,897,NA,20.1,15,NA,1619,7.185477856,NA,0,0,21861,0,NA,NA,NA,NA,21861,2244.5,NA,NA,NA,NA,NA,NA,0,2244.5,334,7348.2,NA,NA,NA,NA,NA,NA,NA,NA,7348.2,2057.5,NA,NA,NA,2057.5,33.4,NA,NA,NA,NA,33.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,897,NA,20.1,15,NA,NA,NA,NA,NA,NA,NA,78.3,NA,"May",38.17027778,-122.0208333,7381.6,31453.7,31453.7,31487.1,24105.5,78.3,31532,31565.4,24183.8
1974,1974-05-29,"NZ074",5,2,19740502,1,NA,"D12",10,"West",NA,178,NA,20.4,34,NA,1517,6.732779437,NA,0,0,5741.6,0,NA,NA,NA,NA,5741.6,2445.3,NA,NA,NA,NA,NA,NA,0,2445.3,104,935.7,NA,NA,NA,NA,NA,NA,NA,NA,935.7,6986.7,NA,NA,NA,6986.7,322.3,NA,NA,NA,NA,322.3,748.6,22041.4,104,207.9,23101.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,178,NA,20.4,34,NA,NA,NA,NA,NA,NA,NA,62.76,NA,"May",38.02222222,-121.8036111,1258,9122.6,32224.5,32546.8,31288.8,62.76,32287.26,32609.56,31351.56
1974,1974-05-29,"NZS42",5,2,19740502,1,NA,"NZS42",10,"West",NA,1064,NA,20.2,18,NA,1715,7.611546957,NA,0,0,18702.5,0,NA,NA,NA,NA,18702.5,2118.9,NA,NA,NA,NA,NA,NA,0,2118.9,315.3,12297.1,NA,NA,NA,NA,NA,NA,NA,NA,12297.1,4237.8,NA,NA,NA,4237.8,220.7,NA,NA,NA,NA,220.7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1064,NA,20.2,18,NA,NA,NA,NA,NA,NA,NA,76.7,NA,"May",38.18055556,-122.0472222,12517.8,33118.5,33118.5,33339.2,20821.4,76.7,33195.2,33415.9,20898.1
1974,1974-05-30,"NZ042",5,2,19740502,1,NA,NA,10,"Far West",NA,4715,NA,18.2,24,NA,1708,7.580479419,NA,236.2,0,4290.1,0,NA,NA,NA,NA,4526.3,265.9,NA,NA,NA,NA,NA,NA,0,265.9,263.8,1978.8,NA,NA,NA,NA,NA,NA,NA,NA,1978.8,886.5,NA,NA,NA,886.5,52.8,NA,NA,NA,NA,52.8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,4715,NA,18.2,24,NA,NA,NA,NA,NA,NA,NA,41.71,NA,"May",38.04916667,-122.0922222,2031.6,6534.8,6534.8,6587.6,4556,41.71,6576.51,6629.31,4597.71
1974,1974-05-30,"NZ048",5,2,19740502,1,NA,"D8",10,"West",NA,454,NA,18.8,20,NA,1501,6.66176792,NA,0,0,36060.2,0,NA,NA,NA,NA,36060.2,1361.8,NA,NA,NA,NA,NA,NA,0,1361.8,0,5066.2,NA,NA,NA,NA,NA,NA,NA,NA,5066.2,1361.8,NA,NA,NA,1361.8,40.5,NA,NA,NA,NA,40.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,454,NA,18.8,20,NA,NA,NA,NA,NA,NA,NA,481.56,NA,"May",38.06,-121.9958333,5106.7,42488.2,42488.2,42528.7,37422,481.56,42969.76,43010.26,37903.56
1974,1974-05-30,"NZ054",5,2,19740502,1,NA,"D10",10,"West",NA,230,NA,19.1,26,NA,1286,5.707550663,NA,0,700.8,7955.5,0,NA,NA,NA,NA,8656.3,941.9,NA,NA,NA,NA,NA,NA,0,941.9,105.1,1208.9,NA,NA,NA,NA,NA,NA,NA,NA,1208.9,4591.8,NA,NA,NA,4591.8,21,NA,NA,NA,NA,21,42,280.3,0,35,357.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,230,NA,19.1,26,NA,NA,NA,NA,NA,NA,NA,146.99,NA,"May",38.04583333,-121.9063889,1229.9,10106.3,10463.6,10484.6,9254.7,146.99,10610.59,10631.59,9401.69
1974,1974-05-30,"NZ060",5,2,19740502,1,NA,"D4",10,"West",NA,172,NA,19.4,37,NA,1148,5.095076331,NA,0,209.4,5459.5,0,NA,NA,NA,NA,5668.8,1406.8,NA,NA,NA,NA,NA,NA,0,1406.8,209.4,863.6,NA,NA,NA,NA,NA,NA,NA,NA,863.6,7561.8,NA,NA,NA,7561.8,73.3,NA,NA,NA,NA,73.3,439.6,4605.8,104.7,157,5307.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,172,NA,19.4,37,NA,NA,NA,NA,NA,NA,NA,121.8,NA,"May",38.06444444,-121.8288889,936.9,7729.9,13037,13110.3,12173.4,121.8,13158.8,13232.1,12295.2
1974,1974-05-31,"NZD28",5,2,19740502,1,NA,"D28A",10,"South",NA,153,NA,21.3,30,NA,1703,7.55828832,NA,0,148.2,0,0,NA,NA,NA,NA,148.2,871.3,NA,NA,NA,NA,NA,NA,0,871.3,0,222.3,NA,NA,NA,NA,NA,NA,NA,NA,222.3,1369.2,NA,NA,NA,1369.2,51.9,NA,NA,NA,NA,51.9,889.1,14670,0,74.1,15633.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,153,NA,21.3,30,NA,NA,NA,NA,NA,NA,NA,14.75,NA,"May",37.98277778,-121.5772222,274.2,1093.6,16726.8,16778.7,16504.5,14.75,16741.55,16793.45,16519.25
1974,1974-06-10,"NZ080",6,1,19740601,1,NA,NA,10,"South",NA,154,NA,20.7,42,NA,1677,7.442894605,NA,0,716.6,439.7,0,NA,NA,NA,NA,1156.3,601.9,NA,NA,NA,NA,NA,NA,0,601.9,35.8,591.2,NA,NA,NA,NA,NA,NA,NA,NA,591.2,2347.5,NA,NA,NA,2347.5,35.8,NA,NA,NA,NA,35.8,182.7,644.9,107.5,35.8,970.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,154,NA,20.7,42,NA,NA,NA,NA,NA,NA,NA,28.39,NA,"June",38.07333333,-121.6766667,627,1632.8,2603.7,2639.5,2012.5,28.39,2632.09,2667.89,2040.89
1974,1974-06-10,"NZ086",6,1,19740601,1,NA,"D26",10,"South",NA,134,NA,20.4,40,NA,1684,7.473962143,NA,0,2408.4,68.4,33.4,NA,NA,NA,NA,2510.2,224.8,NA,NA,NA,NA,NA,NA,0,224.8,602.1,786.1,NA,NA,NA,NA,NA,NA,NA,NA,786.1,1367.4,NA,NA,NA,1367.4,7.8,NA,NA,NA,NA,7.8,66.9,401.4,111.5,78,657.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,134,NA,20.4,40,NA,NA,NA,NA,NA,NA,NA,29.63,NA,"June",38.07777778,-121.5702778,793.9,1112.7,1770.5,1778.3,984.4,29.63,1800.13,1807.93,1014.03
1974,1974-06-10,"NZ092",6,1,19740601,1,NA,"P8",10,"South",NA,329,NA,22.3,32,NA,1664,7.385197747,NA,0,3033.1,0,0,NA,NA,NA,NA,3033.1,14649.8,NA,NA,NA,NA,NA,NA,0,14649.8,0,1990.5,NA,NA,NA,NA,NA,NA,NA,NA,1990.5,38217,NA,NA,NA,38217,0,NA,NA,NA,NA,0,30255.1,62936.7,568.7,947.8,94708.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,329,NA,22.3,32,NA,NA,NA,NA,NA,NA,NA,43.87,NA,"June",37.97833333,-121.3819444,1990.5,16640.3,111348.6,111348.6,109358.1,43.87,111392.47,111392.47,109401.97
1974,1974-06-10,"NZM10",6,1,19740601,1,NA,"MD10A",10,"South",NA,154,NA,23.1,28,NA,1683,7.469523924,NA,0,508.7,0,0,NA,NA,NA,NA,508.7,3418.7,NA,NA,NA,NA,NA,NA,0,3418.7,0,2670.9,NA,NA,NA,NA,NA,NA,NA,NA,2670.9,11751.8,NA,NA,NA,11751.8,25.4,NA,NA,NA,NA,25.4,1678.8,35102.6,2543.7,1017.5,40342.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,154,NA,23.1,28,NA,NA,NA,NA,NA,NA,NA,0.31,NA,"June",38.04361111,-121.4263889,2696.3,6089.6,46432.2,46457.6,43761.3,0.31,46432.51,46457.91,43761.61
